OrderID,CustomerID,OrderDate,Amount,Status
O085484,C04696,2026-02-06,494.94,Cancelled
O085485,C25843,2026-02-08,422.61,Pending
O085486,C33444,2026-02-08,467.22,Cancelled
O085487,C38289,2026-02-09,476.83,Cancelled
O085488,C03483,2026-02-10,494.4,Pending
O085489,C01092,2026-02-10,258.01,Cancelled
O085490,C09690,2026-02-05,189.62,Completed
O085491,C38636,2026-02-11,213.95,Pending
O085492,C08282,2026-02-11,76.57,Pending
O085493,C25945,2026-02-06,319.57,Cancelled
O085494,C13489,2026-02-12,365.54,Pending
O085495,C37517,2026-02-11,206.16,Completed
O085496,C44582,2026-02-11,419.24,Pending
O085497,C39359,2026-02-12,390.58,Pending
O085498,C03075,2026-02-06,272.1,Cancelled
O085499,C02113,2026-02-05,366.09,Pending
O085500,C13424,2026-02-10,354.95,Cancelled
O085501,C32690,2026-02-11,121.69,Completed
O085502,C40901,2026-02-07,309.63,Completed
O085503,C03021,2026-02-12,330.46,Cancelled
O085504,C20923,2026-02-09,58.97,Cancelled
O085505,C05081,2026-02-08,64.64,Pending
O085506,C05828,2026-02-06,416.42,Pending
O085507,C47833,2026-02-06,138.31,Cancelled
O085508,C30725,2026-02-05,140.51,Cancelled
O085509,C03450,2026-02-12,293.11,Pending
O085510,C27026,2026-02-06,314.41,Cancelled
O085511,C39461,2026-02-07,156.38,Pending
O085512,C44632,2026-02-07,108.12,Pending
O085513,C37400,2026-02-08,243.51,Completed
O085514,C09761,2026-02-08,193.46,Pending
O085515,C04008,2026-02-06,492.54,Completed
O085516,C08350,2026-02-08,399.94,Pending
O085517,C47719,2026-02-06,249.79,Cancelled
O085518,C39041,2026-02-05,357.0,Pending
O085519,C00624,2026-02-12,299.4,Completed
O085520,C08703,2026-02-10,478.73,Cancelled
O085521,C17721,2026-02-10,456.14,Pending
O085522,C09271,2026-02-06,152.7,Cancelled
O085523,C33517,2026-02-11,241.45,Completed
O085524,C14989,2026-02-05,456.87,Pending
O085525,C18739,2026-02-11,476.39,Completed
O085526,C09133,2026-02-08,129.02,Cancelled
O085527,C00129,2026-02-08,390.97,Cancelled
O085528,C11175,2026-02-09,432.28,Pending
O085529,C38060,2026-02-11,426.79,Completed
O085530,C03872,2026-02-12,151.72,Cancelled
O085531,C28909,2026-02-06,78.95,Pending
O085532,C02047,2026-02-08,57.23,Completed
O085533,C14111,2026-02-07,296.03,Cancelled
O085534,C36881,2026-02-07,491.7,Completed
O085535,C46054,2026-02-10,288.32,Completed
O085536,C46652,2026-02-11,101.04,Cancelled
O085537,C09206,2026-02-08,499.08,Completed
O085538,C31457,2026-02-06,414.17,Pending
O085539,C02676,2026-02-05,180.47,Cancelled
O085540,C40587,2026-02-10,495.74,Pending
O085541,C11606,2026-02-07,86.16,Pending
O085542,C10044,2026-02-08,133.12,Cancelled
O085543,C24240,2026-02-07,341.61,Pending
O085544,C28654,2026-02-10,324.1,Pending
O085545,C31934,2026-02-09,457.44,Cancelled
O085546,C35546,2026-02-07,162.93,Pending
O085547,C32203,2026-02-08,390.03,Cancelled
O085548,C25578,2026-02-11,491.23,Cancelled
O085549,C18180,2026-02-10,401.21,Completed
O085550,C07265,2026-02-06,397.07,Cancelled
O085551,C14529,2026-02-11,348.06,Pending
O085552,C44396,2026-02-08,160.13,Pending
O085553,C49505,2026-02-12,489.29,Completed
O085554,C04184,2026-02-11,289.74,Completed
O085555,C02843,2026-02-08,159.67,Completed
O085556,C24421,2026-02-06,171.38,Completed
O085557,C06037,2026-02-11,309.33,Cancelled
O085558,C35672,2026-02-08,165.24,Pending
O085559,C15054,2026-02-11,210.22,Cancelled
O085560,C12603,2026-02-10,337.03,Pending
O085561,C16206,2026-02-11,298.73,Completed
O085562,C34228,2026-02-11,288.42,Completed
O085563,C45685,2026-02-10,229.47,Pending
O085564,C09977,2026-02-08,108.0,Completed
O085565,C10210,2026-02-10,65.69,Cancelled
O085566,C26019,2026-02-11,131.67,Completed
O085567,C38272,2026-02-08,204.55,Completed
O085568,C42517,2026-02-06,102.97,Pending
O085569,C02577,2026-02-09,58.71,Completed
O085570,C46001,2026-02-11,273.37,Pending
O085571,C24194,2026-02-08,432.5,Cancelled
O085572,C07607,2026-02-09,83.42,Completed
O085573,C27825,2026-02-11,100.74,Cancelled
O085574,C38698,2026-02-07,332.13,Pending
O085575,C42699,2026-02-08,147.51,Pending
O085576,C46236,2026-02-12,223.92,Cancelled
O085577,C27297,2026-02-07,170.87,Cancelled
O085578,C40384,2026-02-08,149.45,Completed
O085579,C47729,2026-02-06,187.55,Cancelled
O085580,C09349,2026-02-08,66.6,Completed
O085581,C02043,2026-02-11,262.58,Cancelled
O085582,C06535,2026-02-12,412.55,Pending
O085583,C23322,2026-02-08,144.25,Pending
O085584,C10401,2026-02-11,311.32,Completed
O085585,C41167,2026-02-09,51.9,Pending
O085586,C01065,2026-02-10,410.07,Cancelled
O085587,C38446,2026-02-09,319.25,Completed
O085588,C37260,2026-02-09,426.01,Cancelled
O085589,C13164,2026-02-11,439.15,Completed
O085590,C43824,2026-02-06,174.89,Cancelled
O085591,C28274,2026-02-11,97.88,Cancelled
O085592,C07201,2026-02-06,425.61,Completed
O085593,C31997,2026-02-10,350.46,Completed
O085594,C09459,2026-02-08,58.49,Pending
O085595,C47280,2026-02-08,136.37,Pending
O085596,C17985,2026-02-07,435.26,Cancelled
O085597,C43586,2026-02-08,67.25,Pending
O085598,C11487,2026-02-08,122.61,Completed
O085599,C29101,2026-02-06,329.6,Completed
O085600,C40718,2026-02-09,281.19,Pending
O085601,C23977,2026-02-08,229.76,Cancelled
O085602,C07021,2026-02-11,301.08,Completed
O085603,C11784,2026-02-08,378.51,Completed
O085604,C10421,2026-02-10,56.06,Completed
O085605,C04044,2026-02-05,403.56,Pending
O085606,C29836,2026-02-11,132.81,Completed
O085607,C19300,2026-02-12,495.97,Completed
O085608,C21889,2026-02-07,435.83,Completed
O085609,C21248,2026-02-11,155.54,Cancelled
O085610,C33129,2026-02-08,427.01,Completed
O085611,C21586,2026-02-12,198.37,Pending
O085612,C22809,2026-02-08,214.73,Pending
O085613,C10415,2026-02-08,404.69,Pending
O085614,C00751,2026-02-08,278.36,Pending
O085615,C00498,2026-02-12,140.58,Pending
O085616,C01124,2026-02-11,436.36,Completed
O085617,C13416,2026-02-10,82.33,Completed
O085618,C23046,2026-02-07,353.56,Cancelled
O085619,C48757,2026-02-12,101.54,Cancelled
O085620,C15949,2026-02-08,160.3,Completed
O085621,C00219,2026-02-10,361.47,Cancelled
O085622,C28423,2026-02-10,215.25,Pending
O085623,C20203,2026-02-10,343.93,Pending
O085624,C07877,2026-02-09,62.65,Completed
O085625,C34076,2026-02-11,257.99,Completed
O085626,C10648,2026-02-08,222.71,Completed
O085627,C22568,2026-02-06,51.52,Cancelled
O085628,C20372,2026-02-08,197.87,Completed
O085629,C38687,2026-02-11,131.55,Completed
O085630,C33708,2026-02-10,371.2,Cancelled
O085631,C44514,2026-02-11,313.09,Completed
O085632,C30802,2026-02-06,94.59,Completed
O085633,C44784,2026-02-06,352.82,Pending
O085634,C14980,2026-02-10,326.5,Pending
O085635,C46563,2026-02-12,285.65,Pending
O085636,C22298,2026-02-07,447.96,Pending
O085637,C45340,2026-02-12,494.39,Cancelled
O085638,C18911,2026-02-12,379.15,Completed
O085639,C36505,2026-02-10,332.53,Cancelled
O085640,C28072,2026-02-11,174.85,Completed
O085641,C27575,2026-02-06,210.4,Completed
O085642,C04575,2026-02-09,419.19,Cancelled
O085643,C04733,2026-02-10,265.83,Cancelled
O085644,C12660,2026-02-09,482.14,Cancelled
O085645,C15336,2026-02-08,435.94,Cancelled
O085646,C07167,2026-02-11,146.91,Cancelled
O085647,C04732,2026-02-05,292.29,Pending
O085648,C42356,2026-02-09,87.24,Completed
O085649,C41907,2026-02-06,80.6,Pending
O085650,C15127,2026-02-09,235.97,Cancelled
O085651,C11655,2026-02-05,487.31,Pending
O085652,C34863,2026-02-12,150.64,Pending
O085653,C35348,2026-02-06,168.52,Pending
O085654,C32283,2026-02-05,80.13,Cancelled
O085655,C32186,2026-02-12,73.92,Pending
O085656,C10189,2026-02-08,476.21,Pending
O085657,C26811,2026-02-10,386.63,Pending
O085658,C21552,2026-02-08,340.73,Completed
O085659,C12143,2026-02-09,195.07,Cancelled
O085660,C37527,2026-02-09,438.15,Pending
O085661,C09857,2026-02-09,97.66,Cancelled
O085662,C42473,2026-02-07,166.12,Completed
O085663,C04038,2026-02-06,322.49,Cancelled
O085664,C35454,2026-02-11,343.15,Cancelled
O085665,C08095,2026-02-07,156.03,Completed
O085666,C45515,2026-02-05,288.3,Completed
O085667,C13902,2026-02-06,479.81,Cancelled
O085668,C34682,2026-02-11,337.59,Cancelled
O085669,C09750,2026-02-05,57.07,Pending
O085670,C17168,2026-02-11,57.13,Cancelled
O085671,C13262,2026-02-07,496.81,Cancelled
O085672,C26567,2026-02-10,130.57,Completed
O085673,C19407,2026-02-07,490.87,Pending
O085674,C02702,2026-02-09,479.14,Completed
O085675,C04038,2026-02-09,153.27,Pending
O085676,C13969,2026-02-07,366.98,Cancelled
O085677,C24128,2026-02-05,495.37,Pending
O085678,C15163,2026-02-09,478.7,Cancelled
O085679,C48458,2026-02-08,493.78,Completed
O085680,C39097,2026-02-11,184.47,Completed
O085681,C31273,2026-02-06,454.4,Cancelled
O085682,C03577,2026-02-06,344.88,Cancelled
O085683,C06515,2026-02-09,79.94,Pending
O085684,C44440,2026-02-12,243.17,Completed
O085685,C02230,2026-02-05,469.55,Cancelled
O085686,C20414,2026-02-06,468.92,Pending
O085687,C13544,2026-02-10,487.34,Completed
O085688,C32679,2026-02-08,345.48,Pending
O085689,C03511,2026-02-07,100.59,Completed
O085690,C33304,2026-02-08,201.3,Cancelled
O085691,C21885,2026-02-11,129.93,Cancelled
O085692,C05863,2026-02-06,457.94,Cancelled
O085693,C19394,2026-02-07,273.03,Completed
O085694,C32083,2026-02-06,488.31,Pending
O085695,C19075,2026-02-11,458.09,Pending
O085696,C11024,2026-02-06,242.26,Cancelled
O085697,C42091,2026-02-07,336.74,Cancelled
O085698,C38491,2026-02-09,309.46,Pending
O085699,C05817,2026-02-10,380.72,Completed
O085700,C35949,2026-02-08,450.92,Pending
O085701,C41405,2026-02-06,415.47,Pending
O085702,C16822,2026-02-09,214.89,Pending
O085703,C46597,2026-02-06,131.21,Completed
O085704,C05424,2026-02-09,255.08,Completed
O085705,C37242,2026-02-08,104.24,Completed
O085706,C09388,2026-02-05,433.1,Completed
O085707,C16139,2026-02-11,497.29,Pending
O085708,C00870,2026-02-09,50.74,Completed
O085709,C11718,2026-02-06,324.41,Cancelled
O085710,C35942,2026-02-12,357.49,Cancelled
O085711,C45251,2026-02-07,444.53,Cancelled
O085712,C01385,2026-02-11,283.16,Pending
O085713,C23577,2026-02-07,482.22,Completed
O085714,C24252,2026-02-10,81.98,Completed
O085715,C06303,2026-02-09,236.78,Completed
O085716,C00864,2026-02-12,493.04,Pending
O085717,C05317,2026-02-07,283.17,Pending
O085718,C02530,2026-02-06,157.0,Pending
O085719,C09329,2026-02-10,116.46,Cancelled
O085720,C17971,2026-02-07,452.42,Pending
O085721,C48697,2026-02-10,284.83,Pending
O085722,C45670,2026-02-07,277.16,Completed
O085723,C30388,2026-02-09,399.54,Cancelled
O085724,C16626,2026-02-12,241.22,Cancelled
O085725,C48912,2026-02-06,168.97,Cancelled
O085726,C26305,2026-02-12,428.78,Completed
O085727,C40090,2026-02-10,477.04,Completed
O085728,C31244,2026-02-12,186.59,Pending
O085729,C03063,2026-02-09,148.13,Pending
O085730,C16875,2026-02-09,160.37,Cancelled
O085731,C18760,2026-02-12,379.15,Completed
O085732,C44257,2026-02-07,371.07,Pending
O085733,C31641,2026-02-08,82.97,Cancelled
O085734,C15014,2026-02-11,199.74,Completed
O085735,C37234,2026-02-10,263.17,Cancelled
O085736,C03329,2026-02-12,469.87,Cancelled
O085737,C05032,2026-02-08,468.97,Pending
O085738,C07817,2026-02-10,178.15,Cancelled
O085739,C05750,2026-02-12,322.9,Completed
O085740,C35127,2026-02-11,371.22,Cancelled
O085741,C36147,2026-02-06,366.74,Pending
O085742,C03122,2026-02-10,178.79,Pending
O085743,C03195,2026-02-12,398.73,Pending
O085744,C40710,2026-02-10,253.96,Pending
O085745,C21090,2026-02-08,367.38,Cancelled
O085746,C24570,2026-02-09,493.55,Pending
O085747,C05295,2026-02-05,244.74,Pending
O085748,C23176,2026-02-09,79.78,Pending
O085749,C07940,2026-02-07,391.63,Cancelled
O085750,C41140,2026-02-09,340.0,Cancelled
O085751,C31169,2026-02-12,480.86,Completed
O085752,C29155,2026-02-06,228.58,Cancelled
O085753,C38151,2026-02-08,307.44,Cancelled
O085754,C21057,2026-02-07,288.9,Completed
O085755,C15224,2026-02-06,290.1,Pending
O085756,C44139,2026-02-10,345.38,Completed
O085757,C49931,2026-02-10,121.46,Cancelled
O085758,C17533,2026-02-08,434.22,Completed
O085759,C38118,2026-02-11,486.82,Completed
O085760,C22762,2026-02-07,239.96,Cancelled
O085761,C37275,2026-02-09,345.84,Pending
O085762,C27966,2026-02-08,292.93,Completed
O085763,C33150,2026-02-11,280.2,Cancelled
O085764,C16276,2026-02-11,388.86,Cancelled
O085765,C15958,2026-02-07,403.25,Cancelled
O085766,C27633,2026-02-07,119.45,Cancelled
O085767,C41253,2026-02-09,182.89,Completed
O085768,C44199,2026-02-10,265.57,Pending
O085769,C10256,2026-02-12,470.13,Completed
O085770,C05351,2026-02-06,389.76,Pending
O085771,C31922,2026-02-06,442.44,Cancelled
O085772,C32562,2026-02-10,468.31,Pending
O085773,C10836,2026-02-11,115.88,Completed
O085774,C44681,2026-02-10,348.72,Completed
O085775,C02812,2026-02-12,125.79,Completed
O085776,C46457,2026-02-09,118.16,Completed
O085777,C40671,2026-02-08,143.44,Completed
O085778,C13179,2026-02-11,371.31,Cancelled
O085779,C29652,2026-02-11,181.06,Cancelled
O085780,C06227,2026-02-09,499.61,Cancelled
O085781,C18950,2026-02-07,204.44,Pending
O085782,C01241,2026-02-10,136.6,Cancelled
O085783,C44004,2026-02-06,368.84,Pending
O085784,C49131,2026-02-09,398.09,Completed
O085785,C25015,2026-02-09,242.91,Cancelled
O085786,C35309,2026-02-07,463.85,Pending
O085787,C18814,2026-02-10,117.6,Pending
O085788,C38967,2026-02-12,440.14,Cancelled
O085789,C36727,2026-02-08,470.54,Pending
O085790,C45673,2026-02-12,59.6,Completed
O085791,C22257,2026-02-12,313.06,Pending
O085792,C03078,2026-02-08,72.71,Completed
O085793,C49061,2026-02-06,84.23,Pending
O085794,C28519,2026-02-11,326.12,Completed
O085795,C18003,2026-02-08,259.66,Completed
O085796,C02665,2026-02-06,82.12,Cancelled
O085797,C25647,2026-02-09,400.11,Pending
O085798,C49405,2026-02-11,187.33,Cancelled
O085799,C15537,2026-02-07,498.69,Cancelled
O085800,C49190,2026-02-11,311.19,Pending
O085801,C25727,2026-02-07,221.73,Pending
O085802,C44757,2026-02-09,208.07,Completed
O085803,C33903,2026-02-07,316.24,Cancelled
O085804,C23568,2026-02-08,467.85,Pending
O085805,C46916,2026-02-07,402.73,Cancelled
O085806,C07532,2026-02-10,460.63,Cancelled
O085807,C23739,2026-02-09,145.22,Cancelled
O085808,C35152,2026-02-10,86.51,Completed
O085809,C35345,2026-02-05,438.13,Completed
O085810,C18897,2026-02-09,494.21,Cancelled
O085811,C12958,2026-02-07,338.12,Completed
O085812,C20889,2026-02-08,300.26,Cancelled
O085813,C04376,2026-02-10,401.02,Cancelled
O085814,C33742,2026-02-08,67.13,Pending
O085815,C29798,2026-02-09,252.19,Pending
O085816,C39615,2026-02-06,175.88,Completed
O085817,C08770,2026-02-08,302.05,Pending
O085818,C49871,2026-02-12,144.21,Pending
O085819,C01555,2026-02-10,385.46,Pending
O085820,C48211,2026-02-09,466.19,Cancelled
O085821,C27275,2026-02-06,340.35,Completed
O085822,C32017,2026-02-11,148.7,Completed
O085823,C43627,2026-02-12,244.51,Cancelled
O085824,C26737,2026-02-10,279.9,Cancelled
O085825,C25690,2026-02-10,146.61,Cancelled
O085826,C38173,2026-02-07,99.23,Completed
O085827,C29413,2026-02-06,253.61,Completed
O085828,C32103,2026-02-10,143.08,Cancelled
O085829,C05062,2026-02-09,354.99,Cancelled
O085830,C46994,2026-02-07,343.1,Completed
O085831,C42231,2026-02-08,414.63,Pending
O085832,C06855,2026-02-10,319.88,Cancelled
O085833,C20220,2026-02-06,70.76,Pending
O085834,C28389,2026-02-10,336.8,Cancelled
O085835,C27395,2026-02-11,421.5,Cancelled
O085836,C00562,2026-02-08,448.14,Pending
O085837,C14164,2026-02-08,270.13,Pending
O085838,C14962,2026-02-12,229.72,Completed
O085839,C48554,2026-02-08,350.04,Cancelled
O085840,C22199,2026-02-10,164.12,Completed
O085841,C36821,2026-02-11,54.56,Cancelled
O085842,C34363,2026-02-06,462.72,Cancelled
O085843,C12927,2026-02-08,78.53,Completed
O085844,C44589,2026-02-09,310.79,Pending
O085845,C12232,2026-02-12,163.24,Pending
O085846,C44114,2026-02-11,82.05,Completed
O085847,C27079,2026-02-05,210.99,Completed
O085848,C32474,2026-02-08,358.35,Cancelled
O085849,C21010,2026-02-11,207.09,Pending
O085850,C42214,2026-02-09,198.76,Cancelled
O085851,C21379,2026-02-06,333.73,Pending
O085852,C35150,2026-02-09,417.72,Cancelled
O085853,C44099,2026-02-12,250.11,Pending
O085854,C17182,2026-02-10,413.06,Cancelled
O085855,C36988,2026-02-10,320.2,Pending
O085856,C41414,2026-02-07,349.62,Pending
O085857,C09970,2026-02-07,125.21,Completed
O085858,C35961,2026-02-11,422.03,Cancelled
O085859,C31981,2026-02-08,145.66,Pending
O085860,C06073,2026-02-11,361.82,Cancelled
O085861,C11839,2026-02-08,401.12,Pending
O085862,C38766,2026-02-08,327.09,Pending
O085863,C14165,2026-02-10,384.71,Cancelled
O085864,C34883,2026-02-05,314.6,Completed
O085865,C26029,2026-02-10,189.52,Cancelled
O085866,C47728,2026-02-11,283.36,Completed
O085867,C00917,2026-02-06,174.74,Pending
O085868,C08358,2026-02-08,234.84,Pending
O085869,C21860,2026-02-09,90.73,Cancelled
O085870,C37722,2026-02-09,288.37,Pending
O085871,C16930,2026-02-11,124.67,Pending
O085872,C15119,2026-02-11,256.65,Completed
O085873,C06166,2026-02-11,82.31,Pending
O085874,C03672,2026-02-06,251.94,Pending
O085875,C04993,2026-02-08,496.38,Completed
O085876,C49492,2026-02-08,308.63,Pending
O085877,C11792,2026-02-10,50.28,Pending
O085878,C05941,2026-02-09,422.77,Cancelled
O085879,C16628,2026-02-09,224.72,Completed
O085880,C26817,2026-02-09,447.17,Cancelled
O085881,C34711,2026-02-09,197.64,Pending
O085882,C39131,2026-02-10,51.15,Pending
O085883,C17813,2026-02-06,312.59,Completed
O085884,C04897,2026-02-12,413.81,Completed
O085885,C49361,2026-02-06,57.29,Cancelled
O085886,C49663,2026-02-07,304.89,Cancelled
O085887,C45659,2026-02-06,295.27,Pending
O085888,C40853,2026-02-06,112.71,Completed
O085889,C11384,2026-02-11,360.61,Cancelled
O085890,C49053,2026-02-06,393.21,Cancelled
O085891,C45861,2026-02-10,352.27,Cancelled
O085892,C05888,2026-02-07,163.21,Cancelled
O085893,C22195,2026-02-10,323.45,Completed
O085894,C00770,2026-02-07,225.2,Pending
O085895,C10621,2026-02-11,50.57,Completed
O085896,C33670,2026-02-05,444.14,Cancelled
O085897,C12980,2026-02-08,234.75,Completed
O085898,C31303,2026-02-09,88.45,Pending
O085899,C23210,2026-02-10,207.81,Cancelled
O085900,C23611,2026-02-06,489.93,Cancelled
O085901,C24639,2026-02-05,354.84,Completed
O085902,C13272,2026-02-09,231.24,Completed
O085903,C06157,2026-02-11,66.25,Completed
O085904,C31733,2026-02-07,341.04,Completed
O085905,C01440,2026-02-07,114.01,Cancelled
O085906,C21602,2026-02-06,370.97,Pending
O085907,C21263,2026-02-11,103.65,Completed
O085908,C10005,2026-02-08,122.37,Cancelled
O085909,C43416,2026-02-12,399.35,Completed
O085910,C18519,2026-02-10,70.88,Pending
O085911,C10161,2026-02-08,426.3,Cancelled
O085912,C32296,2026-02-07,319.44,Pending
O085913,C29684,2026-02-11,457.95,Completed
O085914,C05567,2026-02-06,236.08,Completed
O085915,C35961,2026-02-09,290.81,Cancelled
O085916,C23953,2026-02-11,482.31,Pending
O085917,C13051,2026-02-12,250.19,Completed
O085918,C13287,2026-02-10,404.42,Cancelled
O085919,C41870,2026-02-10,304.25,Cancelled
O085920,C01961,2026-02-10,329.3,Pending
O085921,C04153,2026-02-07,389.54,Completed
O085922,C39523,2026-02-10,65.63,Pending
O085923,C26024,2026-02-08,397.06,Pending
O085924,C23705,2026-02-07,184.93,Cancelled
O085925,C48091,2026-02-09,224.62,Pending
O085926,C32054,2026-02-11,434.51,Completed
O085927,C09530,2026-02-10,397.79,Pending
O085928,C03206,2026-02-08,377.72,Completed
O085929,C36518,2026-02-07,472.09,Pending
O085930,C12742,2026-02-08,450.14,Pending
O085931,C41324,2026-02-07,461.2,Cancelled
O085932,C02870,2026-02-11,285.86,Pending
O085933,C23640,2026-02-11,75.18,Pending
O085934,C28185,2026-02-09,201.24,Completed
O085935,C33290,2026-02-10,162.88,Pending
O085936,C03325,2026-02-06,55.67,Completed
O085937,C25766,2026-02-12,308.62,Completed
O085938,C08844,2026-02-06,354.64,Pending
O085939,C36762,2026-02-11,74.0,Completed
O085940,C07324,2026-02-09,151.47,Completed
O085941,C18982,2026-02-07,193.05,Cancelled
O085942,C37669,2026-02-06,342.12,Pending
O085943,C41957,2026-02-09,472.65,Cancelled
O085944,C37178,2026-02-08,163.37,Cancelled
O085945,C06147,2026-02-11,63.31,Completed
O085946,C40489,2026-02-10,420.42,Cancelled
O085947,C05458,2026-02-07,273.61,Pending
O085948,C11624,2026-02-11,214.91,Completed
O085949,C47722,2026-02-08,81.05,Pending
O085950,C18749,2026-02-09,101.66,Cancelled
O085951,C09004,2026-02-07,123.48,Completed
O085952,C22112,2026-02-11,257.63,Pending
O085953,C30764,2026-02-06,296.13,Completed
O085954,C22186,2026-02-10,493.94,Pending
O085955,C29836,2026-02-06,487.6,Completed
O085956,C39561,2026-02-05,224.77,Cancelled
O085957,C33370,2026-02-09,200.95,Cancelled
O085958,C23644,2026-02-10,188.15,Completed
O085959,C08152,2026-02-06,360.62,Pending
O085960,C39947,2026-02-09,494.52,Pending
O085961,C35300,2026-02-05,52.05,Cancelled
O085962,C14566,2026-02-08,139.03,Pending
O085963,C49869,2026-02-09,310.56,Cancelled
O085964,C40992,2026-02-12,476.51,Pending
O085965,C24468,2026-02-07,158.73,Cancelled
O085966,C41402,2026-02-11,402.84,Completed
O085967,C42429,2026-02-06,217.84,Completed
O085968,C39149,2026-02-12,156.21,Cancelled
O085969,C12944,2026-02-09,236.48,Completed
O085970,C47757,2026-02-11,104.69,Cancelled
O085971,C11621,2026-02-11,379.6,Completed
O085972,C11662,2026-02-07,446.98,Cancelled
O085973,C06757,2026-02-12,110.46,Cancelled
O085974,C40681,2026-02-09,342.07,Pending
O085975,C20959,2026-02-05,120.64,Completed
O085976,C45098,2026-02-06,101.33,Pending
O085977,C44648,2026-02-07,70.87,Cancelled
O085978,C20455,2026-02-12,475.82,Cancelled
O085979,C25416,2026-02-10,460.22,Cancelled
O085980,C01103,2026-02-06,396.58,Cancelled
O085981,C40136,2026-02-09,243.69,Pending
O085982,C26418,2026-02-10,478.33,Cancelled
O085983,C03192,2026-02-08,399.65,Cancelled
O085984,C23061,2026-02-09,279.11,Cancelled
O085985,C25853,2026-02-07,493.88,Pending
O085986,C45372,2026-02-06,497.88,Cancelled
O085987,C41284,2026-02-12,193.84,Pending
O085988,C21177,2026-02-08,212.07,Cancelled
O085989,C31263,2026-02-10,320.16,Pending
O085990,C03791,2026-02-10,147.09,Cancelled
O085991,C31835,2026-02-11,328.02,Cancelled
O085992,C35328,2026-02-11,168.63,Completed
O085993,C23952,2026-02-07,254.75,Pending
O085994,C46540,2026-02-09,185.5,Pending
O085995,C31130,2026-02-09,380.94,Pending
O085996,C49747,2026-02-06,495.69,Pending
O085997,C37048,2026-02-08,255.34,Cancelled
O085998,C11419,2026-02-09,150.27,Pending
O085999,C06748,2026-02-07,387.75,Pending
O086000,C20371,2026-02-07,378.15,Cancelled
O086001,C38445,2026-02-07,467.42,Completed
O086002,C48260,2026-02-07,361.6,Cancelled
O086003,C03834,2026-02-05,426.05,Cancelled
O086004,C28898,2026-02-11,291.93,Completed
O086005,C41245,2026-02-10,386.29,Cancelled
O086006,C29956,2026-02-05,429.87,Completed
O086007,C48304,2026-02-07,466.49,Cancelled
O086008,C00237,2026-02-07,457.26,Pending
O086009,C04826,2026-02-08,424.35,Completed
O086010,C31980,2026-02-07,72.76,Cancelled
O086011,C28866,2026-02-12,441.92,Completed
O086012,C17310,2026-02-06,52.02,Cancelled
O086013,C00353,2026-02-09,411.53,Cancelled
O086014,C33180,2026-02-06,146.64,Pending
O086015,C18002,2026-02-12,419.51,Pending
O086016,C23437,2026-02-08,376.59,Cancelled
O086017,C09388,2026-02-06,231.21,Completed
O086018,C42825,2026-02-10,338.82,Pending
O086019,C22037,2026-02-06,261.26,Completed
O086020,C36512,2026-02-05,120.67,Pending
O086021,C31476,2026-02-07,287.63,Completed
O086022,C20048,2026-02-07,112.94,Pending
O086023,C27771,2026-02-12,494.11,Pending
O086024,C25089,2026-02-06,168.98,Pending
O086025,C37770,2026-02-10,297.33,Cancelled
O086026,C37428,2026-02-12,177.42,Completed
O086027,C20646,2026-02-12,360.37,Cancelled
O086028,C00169,2026-02-07,198.87,Cancelled
O086029,C39394,2026-02-07,176.96,Pending
O086030,C09284,2026-02-10,101.87,Cancelled
O086031,C39186,2026-02-05,497.19,Completed
O086032,C09591,2026-02-05,181.9,Pending
O086033,C47207,2026-02-06,472.82,Completed
O086034,C24528,2026-02-07,223.12,Completed
O086035,C48078,2026-02-06,236.45,Completed
O086036,C14938,2026-02-08,155.78,Pending
O086037,C33556,2026-02-10,60.36,Pending
O086038,C25162,2026-02-12,347.19,Pending
O086039,C33074,2026-02-08,418.99,Cancelled
O086040,C10040,2026-02-05,53.5,Pending
O086041,C14405,2026-02-12,291.13,Cancelled
O086042,C19561,2026-02-11,324.01,Completed
O086043,C13437,2026-02-05,184.55,Cancelled
O086044,C47997,2026-02-10,154.68,Pending
O086045,C07070,2026-02-12,473.5,Completed
O086046,C28514,2026-02-06,499.82,Pending
O086047,C28425,2026-02-12,366.48,Pending
O086048,C45878,2026-02-08,399.47,Cancelled
O086049,C29863,2026-02-06,481.36,Completed
O086050,C41051,2026-02-12,242.76,Pending
O086051,C02673,2026-02-07,292.65,Pending
O086052,C22841,2026-02-12,458.72,Cancelled
O086053,C24012,2026-02-07,259.23,Cancelled
O086054,C23705,2026-02-07,120.47,Cancelled
O086055,C25647,2026-02-08,292.95,Completed
O086056,C36524,2026-02-07,266.46,Completed
O086057,C19121,2026-02-07,386.89,Cancelled
O086058,C06672,2026-02-12,195.91,Cancelled
O086059,C23501,2026-02-06,258.58,Cancelled
O086060,C00621,2026-02-11,229.88,Completed
O086061,C25972,2026-02-11,462.79,Pending
O086062,C15470,2026-02-11,97.34,Cancelled
O086063,C05754,2026-02-06,199.65,Pending
O086064,C00203,2026-02-12,221.4,Pending
O086065,C29348,2026-02-08,316.14,Completed
O086066,C30916,2026-02-05,115.42,Cancelled
O086067,C09179,2026-02-07,210.64,Completed
O086068,C40361,2026-02-06,279.59,Completed
O086069,C21643,2026-02-09,321.46,Cancelled
O086070,C08074,2026-02-08,353.73,Pending
O086071,C45191,2026-02-12,334.07,Cancelled
O086072,C00216,2026-02-08,198.04,Cancelled
