CustomerID,Name,Segment,Region,Value
C48431,Customer 48431,Standard,Southeast,3019
C48432,Customer 48432,Premium,Southwest,3522
C48433,Customer 48433,Standard,Northeast,8327
C48434,Customer 48434,Standard,Southwest,6497
C48435,Customer 48435,Basic,Midwest,8033
C48436,Customer 48436,Standard,Midwest,9219
C48437,Customer 48437,Premium,Southeast,2162
C48438,Customer 48438,Premium,Southeast,8902
C48439,Customer 48439,Premium,Northeast,6545
C48440,Customer 48440,Premium,Midwest,1040
C48441,Customer 48441,Standard,West,6518
C48442,Customer 48442,Basic,Southwest,7470
C48443,Customer 48443,Premium,West,4318
C48444,Customer 48444,Basic,Southwest,9482
C48445,Customer 48445,Basic,Midwest,6905
C48446,Customer 48446,Standard,Southwest,3477
C48447,Customer 48447,Basic,Northeast,8795
C48448,Customer 48448,Basic,Southeast,5955
C48449,Customer 48449,Premium,West,7227
C48450,Customer 48450,Standard,West,9012
C48451,Customer 48451,Premium,Southeast,992
C48452,Customer 48452,Premium,Northeast,2198
C48453,Customer 48453,Premium,West,2990
C48454,Customer 48454,Standard,Southwest,1016
C48455,Customer 48455,Standard,Midwest,5685
C48456,Customer 48456,Standard,Southwest,9210
C48457,Customer 48457,Premium,Southwest,6716
C48458,Customer 48458,Basic,Northeast,7672
C48459,Customer 48459,Standard,Southwest,6164
C48460,Customer 48460,Standard,Southwest,7503
C48461,Customer 48461,Basic,Southeast,2377
C48462,Customer 48462,Premium,Northeast,6228
C48463,Customer 48463,Premium,Midwest,9068
C48464,Customer 48464,Basic,Southeast,9175
C48465,Customer 48465,Basic,Southwest,1340
C48466,Customer 48466,Premium,Northeast,2371
C48467,Customer 48467,Basic,West,8952
C48468,Customer 48468,Standard,Southeast,1626
C48469,Customer 48469,Standard,Southeast,5663
C48470,Customer 48470,Premium,Midwest,7334
C48471,Customer 48471,Premium,Midwest,4702
C48472,Customer 48472,Basic,West,6731
C48473,Customer 48473,Basic,Southeast,3123
C48474,Customer 48474,Basic,Southwest,5723
C48475,Customer 48475,Standard,West,3957
C48476,Customer 48476,Standard,Midwest,1448
C48477,Customer 48477,Basic,Northeast,9158
C48478,Customer 48478,Standard,Southwest,3098
C48479,Customer 48479,Standard,Midwest,3774
C48480,Customer 48480,Premium,Northeast,4653
C48481,Customer 48481,Premium,Southwest,9679
C48482,Customer 48482,Standard,Southwest,4682
C48483,Customer 48483,Basic,Southeast,6895
C48484,Customer 48484,Basic,Southwest,6536
C48485,Customer 48485,Standard,Southwest,5840
C48486,Customer 48486,Basic,Southeast,9608
C48487,Customer 48487,Basic,Northeast,7345
C48488,Customer 48488,Basic,West,1280
C48489,Customer 48489,Basic,Northeast,2169
C48490,Customer 48490,Premium,Southeast,5214
C48491,Customer 48491,Basic,West,2077
C48492,Customer 48492,Standard,Southeast,8826
C48493,Customer 48493,Premium,Midwest,4189
C48494,Customer 48494,Basic,Southeast,1056
C48495,Customer 48495,Basic,Midwest,2689
C48496,Customer 48496,Premium,West,2583
C48497,Customer 48497,Standard,Midwest,4349
C48498,Customer 48498,Standard,West,1362
C48499,Customer 48499,Basic,Northeast,4259
C48500,Customer 48500,Premium,West,1754
C48501,Customer 48501,Basic,Northeast,6189
C48502,Customer 48502,Standard,Southwest,7482
C48503,Customer 48503,Standard,Southwest,4472
C48504,Customer 48504,Standard,Southeast,1660
C48505,Customer 48505,Standard,Southeast,5918
C48506,Customer 48506,Standard,West,1929
C48507,Customer 48507,Standard,Northeast,4989
C48508,Customer 48508,Standard,Northeast,3847
C48509,Customer 48509,Basic,Midwest,9656
C48510,Customer 48510,Premium,West,4910
C48511,Customer 48511,Standard,Midwest,8482
C48512,Customer 48512,Standard,West,6324
C48513,Customer 48513,Standard,Northeast,4380
C48514,Customer 48514,Premium,Northeast,890
C48515,Customer 48515,Premium,Northeast,692
C48516,Customer 48516,Premium,West,9022
C48517,Customer 48517,Standard,Midwest,3793
C48518,Customer 48518,Premium,Southwest,3667
C48519,Customer 48519,Basic,Southeast,7269
C48520,Customer 48520,Basic,West,3692
C48521,Customer 48521,Premium,Southeast,7900
C48522,Customer 48522,Premium,Southeast,7887
C48523,Customer 48523,Basic,Northeast,2980
C48524,Customer 48524,Standard,Southwest,9156
C48525,Customer 48525,Basic,Northeast,5775
C48526,Customer 48526,Standard,Midwest,5243
C48527,Customer 48527,Basic,Northeast,1914
C48528,Customer 48528,Basic,Southwest,1950
C48529,Customer 48529,Premium,Midwest,9812
C48530,Customer 48530,Basic,Southwest,6700
C48531,Customer 48531,Basic,Southeast,5636
C48532,Customer 48532,Premium,West,4934
C48533,Customer 48533,Basic,Southwest,8569
C48534,Customer 48534,Standard,West,9284
C48535,Customer 48535,Basic,West,8165
C48536,Customer 48536,Standard,Southwest,1548
C48537,Customer 48537,Premium,West,7650
C48538,Customer 48538,Basic,Northeast,6632
C48539,Customer 48539,Basic,Northeast,2810
C48540,Customer 48540,Premium,Southwest,2521
C48541,Customer 48541,Standard,Northeast,7598
C48542,Customer 48542,Standard,Northeast,8082
C48543,Customer 48543,Basic,West,4286
C48544,Customer 48544,Standard,Northeast,4890
C48545,Customer 48545,Standard,Northeast,647
C48546,Customer 48546,Standard,Northeast,3204
C48547,Customer 48547,Premium,Southwest,1381
C48548,Customer 48548,Basic,Southwest,5136
C48549,Customer 48549,Premium,West,2078
C48550,Customer 48550,Premium,Southeast,6888
C48551,Customer 48551,Basic,Southwest,2945
C48552,Customer 48552,Basic,Midwest,3971
C48553,Customer 48553,Premium,Northeast,8889
C48554,Customer 48554,Standard,Northeast,4653
C48555,Customer 48555,Standard,Northeast,5459
C48556,Customer 48556,Standard,West,6118
C48557,Customer 48557,Standard,Northeast,4881
C48558,Customer 48558,Standard,Southwest,3620
C48559,Customer 48559,Basic,Southwest,9371
C48560,Customer 48560,Standard,Southeast,935
C48561,Customer 48561,Premium,Northeast,7426
C48562,Customer 48562,Basic,West,7868
C48563,Customer 48563,Standard,West,7827
C48564,Customer 48564,Premium,Midwest,3958
C48565,Customer 48565,Premium,West,3407
C48566,Customer 48566,Premium,Southwest,3465
C48567,Customer 48567,Premium,Southeast,6829
C48568,Customer 48568,Basic,Midwest,9303
C48569,Customer 48569,Premium,West,3104
C48570,Customer 48570,Premium,Northeast,9338
C48571,Customer 48571,Basic,Northeast,8035
C48572,Customer 48572,Standard,Southwest,1634
C48573,Customer 48573,Premium,Southwest,1077
C48574,Customer 48574,Premium,Midwest,6961
C48575,Customer 48575,Premium,Southeast,7936
C48576,Customer 48576,Standard,West,6598
C48577,Customer 48577,Standard,Southwest,4763
C48578,Customer 48578,Basic,Midwest,8384
C48579,Customer 48579,Basic,Southwest,7874
C48580,Customer 48580,Standard,Southeast,739
C48581,Customer 48581,Basic,Northeast,3754
C48582,Customer 48582,Premium,West,3628
C48583,Customer 48583,Standard,Midwest,1960
C48584,Customer 48584,Premium,West,2577
C48585,Customer 48585,Premium,Southeast,6786
C48586,Customer 48586,Premium,Southeast,7743
C48587,Customer 48587,Basic,Southwest,9655
C48588,Customer 48588,Premium,Southeast,5654
C48589,Customer 48589,Standard,Southwest,2754
C48590,Customer 48590,Premium,Southeast,8485
C48591,Customer 48591,Standard,West,8689
C48592,Customer 48592,Premium,West,6252
C48593,Customer 48593,Premium,Southeast,9260
C48594,Customer 48594,Premium,Midwest,1090
C48595,Customer 48595,Standard,West,4695
C48596,Customer 48596,Standard,Northeast,7639
C48597,Customer 48597,Basic,Northeast,5606
C48598,Customer 48598,Premium,Northeast,9069
C48599,Customer 48599,Premium,Southwest,8477
C48600,Customer 48600,Basic,Northeast,9974
C48601,Customer 48601,Premium,Northeast,7775
C48602,Customer 48602,Basic,Southwest,1829
C48603,Customer 48603,Standard,Northeast,7521
C48604,Customer 48604,Premium,Midwest,6259
C48605,Customer 48605,Basic,West,4612
C48606,Customer 48606,Premium,Southwest,2465
C48607,Customer 48607,Standard,Midwest,2256
C48608,Customer 48608,Standard,Midwest,5114
C48609,Customer 48609,Basic,Southwest,6504
C48610,Customer 48610,Standard,Southeast,9712
C48611,Customer 48611,Premium,Midwest,6123
C48612,Customer 48612,Premium,Southeast,1004
C48613,Customer 48613,Standard,Southwest,4042
C48614,Customer 48614,Basic,West,9398
C48615,Customer 48615,Premium,Southwest,7310
C48616,Customer 48616,Standard,Southwest,4725
C48617,Customer 48617,Premium,Southeast,3180
C48618,Customer 48618,Basic,West,8111
C48619,Customer 48619,Standard,West,1256
C48620,Customer 48620,Standard,Midwest,7366
C48621,Customer 48621,Premium,Midwest,2450
C48622,Customer 48622,Standard,Midwest,6303
C48623,Customer 48623,Premium,Southwest,2843
C48624,Customer 48624,Standard,Southwest,9231
C48625,Customer 48625,Premium,Midwest,4569
C48626,Customer 48626,Premium,Midwest,1819
C48627,Customer 48627,Standard,Southwest,8537
C48628,Customer 48628,Premium,Southwest,7569
C48629,Customer 48629,Standard,Southwest,4109
C48630,Customer 48630,Standard,Midwest,5489
C48631,Customer 48631,Standard,Northeast,6519
C48632,Customer 48632,Standard,West,10000
C48633,Customer 48633,Standard,Southwest,6930
C48634,Customer 48634,Basic,Southeast,7814
C48635,Customer 48635,Premium,West,818
C48636,Customer 48636,Standard,Midwest,1579
C48637,Customer 48637,Premium,Southwest,6802
C48638,Customer 48638,Standard,Northeast,7219
C48639,Customer 48639,Standard,Southwest,8515
C48640,Customer 48640,Premium,Southeast,5829
C48641,Customer 48641,Standard,Northeast,3576
C48642,Customer 48642,Basic,Midwest,7055
C48643,Customer 48643,Premium,Northeast,3334
C48644,Customer 48644,Basic,Northeast,515
C48645,Customer 48645,Premium,West,1285
C48646,Customer 48646,Standard,Midwest,2912
C48647,Customer 48647,Standard,Southwest,3257
C48648,Customer 48648,Standard,Midwest,6131
C48649,Customer 48649,Premium,West,1604
C48650,Customer 48650,Basic,Southwest,8204
C48651,Customer 48651,Standard,Southwest,8134
C48652,Customer 48652,Basic,West,6274
C48653,Customer 48653,Standard,Midwest,4778
C48654,Customer 48654,Premium,Southeast,5091
C48655,Customer 48655,Standard,Midwest,8036
C48656,Customer 48656,Premium,Midwest,8437
C48657,Customer 48657,Standard,Southwest,7561
C48658,Customer 48658,Premium,Southeast,7125
C48659,Customer 48659,Basic,Southwest,7454
C48660,Customer 48660,Premium,Southeast,2813
C48661,Customer 48661,Standard,Northeast,6794
C48662,Customer 48662,Premium,Northeast,5140
C48663,Customer 48663,Premium,Midwest,2366
C48664,Customer 48664,Basic,Northeast,6693
C48665,Customer 48665,Basic,Southwest,1264
C48666,Customer 48666,Standard,Northeast,6353
C48667,Customer 48667,Standard,West,4926
C48668,Customer 48668,Basic,Southwest,5370
C48669,Customer 48669,Basic,Midwest,7785
C48670,Customer 48670,Standard,Southeast,5281
C48671,Customer 48671,Basic,Midwest,2119
C48672,Customer 48672,Basic,West,4568
C48673,Customer 48673,Standard,West,4441
C48674,Customer 48674,Premium,West,2519
C48675,Customer 48675,Premium,West,8524
C48676,Customer 48676,Premium,West,1939
C48677,Customer 48677,Standard,Southeast,2638
C48678,Customer 48678,Standard,Midwest,4853
C48679,Customer 48679,Premium,Southwest,678
C48680,Customer 48680,Standard,Southwest,4205
C48681,Customer 48681,Standard,West,5642
C48682,Customer 48682,Premium,West,4564
C48683,Customer 48683,Premium,Northeast,2671
C48684,Customer 48684,Basic,Northeast,8209
C48685,Customer 48685,Standard,West,3617
C48686,Customer 48686,Basic,Midwest,8644
C48687,Customer 48687,Premium,West,3424
C48688,Customer 48688,Premium,Northeast,7725
C48689,Customer 48689,Basic,Northeast,6921
C48690,Customer 48690,Standard,Southwest,3499
C48691,Customer 48691,Standard,Southeast,1290
C48692,Customer 48692,Basic,West,6391
C48693,Customer 48693,Basic,Southwest,9336
C48694,Customer 48694,Standard,Southeast,5581
C48695,Customer 48695,Standard,Midwest,9171
C48696,Customer 48696,Premium,Southeast,7814
C48697,Customer 48697,Premium,Southeast,8763
C48698,Customer 48698,Standard,West,3868
C48699,Customer 48699,Standard,Southwest,3111
C48700,Customer 48700,Basic,West,2121
C48701,Customer 48701,Basic,Southeast,6766
C48702,Customer 48702,Basic,West,7762
C48703,Customer 48703,Standard,West,6343
C48704,Customer 48704,Premium,Northeast,700
C48705,Customer 48705,Basic,West,9764
C48706,Customer 48706,Basic,West,2891
C48707,Customer 48707,Premium,Southeast,3358
C48708,Customer 48708,Basic,Midwest,2209
C48709,Customer 48709,Basic,Southwest,9005
C48710,Customer 48710,Basic,Southwest,8462
C48711,Customer 48711,Basic,Midwest,9900
C48712,Customer 48712,Standard,Northeast,3115
C48713,Customer 48713,Premium,Northeast,8134
C48714,Customer 48714,Basic,Northeast,7785
C48715,Customer 48715,Standard,Southeast,3188
C48716,Customer 48716,Premium,West,606
C48717,Customer 48717,Basic,Northeast,2353
C48718,Customer 48718,Basic,Northeast,9344
C48719,Customer 48719,Standard,Northeast,9005
C48720,Customer 48720,Standard,Southwest,4255
C48721,Customer 48721,Basic,Southeast,1240
C48722,Customer 48722,Standard,Southwest,8897
C48723,Customer 48723,Premium,West,5801
C48724,Customer 48724,Standard,Midwest,3398
C48725,Customer 48725,Standard,West,6834
C48726,Customer 48726,Premium,Southwest,5476
C48727,Customer 48727,Standard,Midwest,6768
C48728,Customer 48728,Standard,Midwest,6853
C48729,Customer 48729,Basic,Northeast,8079
C48730,Customer 48730,Standard,Midwest,6745
C48731,Customer 48731,Standard,West,3394
C48732,Customer 48732,Standard,Midwest,1594
C48733,Customer 48733,Basic,Northeast,8164
C48734,Customer 48734,Standard,Southwest,8392
C48735,Customer 48735,Basic,Southwest,5219
C48736,Customer 48736,Basic,Southwest,5204
C48737,Customer 48737,Premium,Midwest,9137
C48738,Customer 48738,Standard,Southwest,5584
C48739,Customer 48739,Premium,Northeast,3652
C48740,Customer 48740,Premium,Midwest,4816
C48741,Customer 48741,Premium,Southeast,9707
C48742,Customer 48742,Standard,Midwest,3581
C48743,Customer 48743,Premium,Southwest,7160
C48744,Customer 48744,Standard,Northeast,9091
C48745,Customer 48745,Standard,Midwest,1184
C48746,Customer 48746,Standard,Midwest,4745
C48747,Customer 48747,Premium,Southwest,5366
C48748,Customer 48748,Standard,West,5367
C48749,Customer 48749,Standard,West,8248
C48750,Customer 48750,Standard,Southwest,9009
C48751,Customer 48751,Basic,Midwest,5346
C48752,Customer 48752,Basic,Northeast,6902
C48753,Customer 48753,Premium,Northeast,3138
C48754,Customer 48754,Basic,Northeast,8694
C48755,Customer 48755,Premium,Midwest,9377
C48756,Customer 48756,Premium,Southeast,5615
C48757,Customer 48757,Basic,Midwest,8310
C48758,Customer 48758,Premium,West,1255
C48759,Customer 48759,Standard,West,4916
C48760,Customer 48760,Basic,Southeast,3582
C48761,Customer 48761,Standard,West,9237
C48762,Customer 48762,Standard,Midwest,5524
C48763,Customer 48763,Basic,Northeast,5017
C48764,Customer 48764,Standard,West,7385
C48765,Customer 48765,Premium,Midwest,5804
C48766,Customer 48766,Basic,Northeast,4279
C48767,Customer 48767,Standard,Midwest,6998
C48768,Customer 48768,Premium,Southwest,9220
C48769,Customer 48769,Basic,Southeast,9544
C48770,Customer 48770,Basic,West,2099
C48771,Customer 48771,Basic,Northeast,6862
C48772,Customer 48772,Basic,Midwest,3980
C48773,Customer 48773,Basic,West,2708
C48774,Customer 48774,Standard,Midwest,3745
C48775,Customer 48775,Premium,Midwest,5522
C48776,Customer 48776,Basic,Southwest,989
C48777,Customer 48777,Premium,Midwest,7046
C48778,Customer 48778,Basic,Northeast,1694
C48779,Customer 48779,Standard,Southwest,884
C48780,Customer 48780,Basic,Southeast,8383
C48781,Customer 48781,Basic,West,718
C48782,Customer 48782,Premium,Northeast,4270
C48783,Customer 48783,Standard,Midwest,7255
C48784,Customer 48784,Premium,West,8037
C48785,Customer 48785,Premium,West,7415
C48786,Customer 48786,Basic,Southwest,5346
C48787,Customer 48787,Premium,Northeast,2782
C48788,Customer 48788,Premium,Northeast,1925
C48789,Customer 48789,Basic,Northeast,3736
C48790,Customer 48790,Standard,Southwest,978
C48791,Customer 48791,Standard,Midwest,2332
C48792,Customer 48792,Basic,Southwest,7906
C48793,Customer 48793,Premium,West,6701
C48794,Customer 48794,Standard,Southwest,4784
C48795,Customer 48795,Premium,Midwest,5021
C48796,Customer 48796,Basic,Northeast,1617
C48797,Customer 48797,Standard,Southwest,2501
C48798,Customer 48798,Basic,Southeast,3802
C48799,Customer 48799,Standard,Southeast,9283
C48800,Customer 48800,Standard,Midwest,912
C48801,Customer 48801,Premium,Southwest,6691
C48802,Customer 48802,Standard,Southeast,9687
C48803,Customer 48803,Standard,Southwest,2931
C48804,Customer 48804,Premium,Southwest,3023
C48805,Customer 48805,Basic,Southwest,3034
C48806,Customer 48806,Standard,Southwest,3545
C48807,Customer 48807,Standard,West,6767
C48808,Customer 48808,Standard,Midwest,8746
C48809,Customer 48809,Premium,Southwest,2954
C48810,Customer 48810,Standard,West,4477
C48811,Customer 48811,Premium,West,4151
C48812,Customer 48812,Premium,West,2948
C48813,Customer 48813,Premium,Southeast,8649
C48814,Customer 48814,Basic,Northeast,8917
C48815,Customer 48815,Basic,Midwest,8231
C48816,Customer 48816,Standard,Northeast,5836
C48817,Customer 48817,Standard,Northeast,2289
C48818,Customer 48818,Basic,Northeast,4993
C48819,Customer 48819,Standard,West,7859
C48820,Customer 48820,Basic,West,1810
C48821,Customer 48821,Standard,Midwest,2171
C48822,Customer 48822,Standard,Northeast,966
C48823,Customer 48823,Standard,Midwest,2499
C48824,Customer 48824,Standard,Southwest,5254
C48825,Customer 48825,Basic,Southwest,3344
C48826,Customer 48826,Standard,West,4324
C48827,Customer 48827,Premium,Northeast,9573
C48828,Customer 48828,Basic,Northeast,1236
C48829,Customer 48829,Standard,Midwest,9811
C48830,Customer 48830,Standard,Southeast,6148
C48831,Customer 48831,Basic,Southeast,4890
C48832,Customer 48832,Standard,Southeast,5512
C48833,Customer 48833,Basic,West,5497
C48834,Customer 48834,Basic,West,2090
C48835,Customer 48835,Basic,Northeast,9752
C48836,Customer 48836,Basic,Northeast,685
C48837,Customer 48837,Premium,Northeast,5222
C48838,Customer 48838,Premium,Northeast,3702
C48839,Customer 48839,Basic,Northeast,4279
C48840,Customer 48840,Standard,West,5031
C48841,Customer 48841,Standard,Southwest,2266
C48842,Customer 48842,Basic,West,4178
C48843,Customer 48843,Basic,Southwest,3040
C48844,Customer 48844,Standard,Southeast,6173
C48845,Customer 48845,Premium,Southwest,821
C48846,Customer 48846,Premium,Midwest,3438
C48847,Customer 48847,Premium,Southwest,1991
C48848,Customer 48848,Standard,Southwest,5191
C48849,Customer 48849,Premium,West,4806
C48850,Customer 48850,Basic,Northeast,4396
C48851,Customer 48851,Premium,Northeast,7549
C48852,Customer 48852,Basic,Southwest,9844
C48853,Customer 48853,Standard,Northeast,4423
C48854,Customer 48854,Premium,West,1505
C48855,Customer 48855,Basic,Southeast,3259
C48856,Customer 48856,Premium,Midwest,6874
C48857,Customer 48857,Standard,West,591
C48858,Customer 48858,Basic,West,6364
C48859,Customer 48859,Basic,Midwest,1308
C48860,Customer 48860,Basic,West,8489
C48861,Customer 48861,Basic,Southwest,3477
C48862,Customer 48862,Standard,Southeast,4630
C48863,Customer 48863,Standard,Midwest,4319
C48864,Customer 48864,Basic,Southwest,5113
C48865,Customer 48865,Standard,Southwest,7573
C48866,Customer 48866,Standard,Southeast,2896
C48867,Customer 48867,Premium,West,8921
C48868,Customer 48868,Premium,Southwest,8899
C48869,Customer 48869,Premium,Southwest,3903
C48870,Customer 48870,Standard,Midwest,8897
C48871,Customer 48871,Basic,Midwest,9523
C48872,Customer 48872,Basic,Northeast,1316
C48873,Customer 48873,Standard,Northeast,9973
C48874,Customer 48874,Standard,Southwest,4560
C48875,Customer 48875,Premium,West,5253
C48876,Customer 48876,Basic,Southeast,7736
C48877,Customer 48877,Standard,Midwest,9154
C48878,Customer 48878,Standard,Northeast,7681
C48879,Customer 48879,Premium,Southwest,969
C48880,Customer 48880,Premium,Northeast,4860
C48881,Customer 48881,Standard,Southeast,6347
C48882,Customer 48882,Premium,Northeast,8971
C48883,Customer 48883,Standard,West,5922
C48884,Customer 48884,Premium,Midwest,1618
C48885,Customer 48885,Basic,West,3455
C48886,Customer 48886,Basic,Northeast,2697
C48887,Customer 48887,Standard,Southeast,4451
C48888,Customer 48888,Premium,Southwest,5752
C48889,Customer 48889,Standard,Southeast,7934
C48890,Customer 48890,Premium,Southeast,6579
C48891,Customer 48891,Basic,Midwest,4278
C48892,Customer 48892,Standard,Northeast,2387
C48893,Customer 48893,Basic,Southeast,5345
C48894,Customer 48894,Basic,West,1203
C48895,Customer 48895,Premium,West,3118
C48896,Customer 48896,Standard,Midwest,7965
C48897,Customer 48897,Standard,Northeast,8306
C48898,Customer 48898,Basic,Northeast,2993
C48899,Customer 48899,Basic,Southwest,8781
C48900,Customer 48900,Premium,Midwest,5817
C48901,Customer 48901,Premium,Northeast,2522
C48902,Customer 48902,Premium,Southeast,965
C48903,Customer 48903,Premium,Midwest,7791
C48904,Customer 48904,Basic,West,787
C48905,Customer 48905,Standard,Northeast,3784
C48906,Customer 48906,Standard,Southwest,1901
C48907,Customer 48907,Premium,West,8801
C48908,Customer 48908,Standard,Southwest,5854
C48909,Customer 48909,Basic,Southeast,8179
C48910,Customer 48910,Standard,Northeast,6012
C48911,Customer 48911,Basic,Midwest,6443
C48912,Customer 48912,Premium,Northeast,1128
C48913,Customer 48913,Basic,West,2465
C48914,Customer 48914,Basic,Southeast,2535
C48915,Customer 48915,Basic,Southeast,8541
C48916,Customer 48916,Standard,Southwest,5465
C48917,Customer 48917,Premium,Northeast,3622
C48918,Customer 48918,Premium,West,4035
C48919,Customer 48919,Basic,Northeast,2454
C48920,Customer 48920,Premium,Northeast,8445
C48921,Customer 48921,Standard,Midwest,2987
C48922,Customer 48922,Basic,Southeast,5092
C48923,Customer 48923,Premium,Southeast,6659
C48924,Customer 48924,Standard,Midwest,7101
C48925,Customer 48925,Standard,Southwest,7607
C48926,Customer 48926,Premium,West,2775
C48927,Customer 48927,Basic,Southwest,3049
C48928,Customer 48928,Premium,Northeast,4398
C48929,Customer 48929,Premium,Northeast,2344
C48930,Customer 48930,Premium,Southeast,3152
C48931,Customer 48931,Standard,Southeast,8842
C48932,Customer 48932,Standard,Northeast,3581
C48933,Customer 48933,Basic,Northeast,6901
C48934,Customer 48934,Basic,Southwest,7167
C48935,Customer 48935,Basic,West,4963
C48936,Customer 48936,Standard,Southwest,7011
C48937,Customer 48937,Basic,Midwest,9001
C48938,Customer 48938,Premium,Southeast,9133
C48939,Customer 48939,Basic,Southwest,6605
C48940,Customer 48940,Premium,Southeast,9093
C48941,Customer 48941,Basic,Midwest,4844
C48942,Customer 48942,Standard,West,6862
C48943,Customer 48943,Basic,Southwest,3590
C48944,Customer 48944,Premium,Southwest,5646
C48945,Customer 48945,Standard,Southeast,9113
C48946,Customer 48946,Basic,Midwest,9969
C48947,Customer 48947,Premium,Southwest,9410
C48948,Customer 48948,Standard,Southwest,7641
C48949,Customer 48949,Basic,Midwest,9892
C48950,Customer 48950,Standard,Southeast,7189
C48951,Customer 48951,Standard,Southwest,1974
C48952,Customer 48952,Standard,Midwest,9449
C48953,Customer 48953,Premium,West,2200
C48954,Customer 48954,Standard,Southwest,5776
C48955,Customer 48955,Basic,Midwest,5885
C48956,Customer 48956,Premium,Southwest,4888
C48957,Customer 48957,Basic,Southwest,1511
C48958,Customer 48958,Basic,Midwest,4864
C48959,Customer 48959,Standard,Midwest,7656
C48960,Customer 48960,Premium,Midwest,1070
C48961,Customer 48961,Standard,Northeast,5258
C48962,Customer 48962,Standard,Midwest,7035
C48963,Customer 48963,Premium,Midwest,4421
C48964,Customer 48964,Standard,Northeast,1299
C48965,Customer 48965,Standard,West,8930
C48966,Customer 48966,Premium,Southeast,8163
C48967,Customer 48967,Standard,West,9692
C48968,Customer 48968,Basic,Northeast,9961
C48969,Customer 48969,Basic,Midwest,2190
C48970,Customer 48970,Premium,West,7396
C48971,Customer 48971,Standard,Southeast,936
C48972,Customer 48972,Premium,West,687
C48973,Customer 48973,Premium,Midwest,3767
C48974,Customer 48974,Basic,West,7868
C48975,Customer 48975,Basic,Northeast,1138
C48976,Customer 48976,Basic,Southeast,9282
C48977,Customer 48977,Basic,Midwest,7973
C48978,Customer 48978,Standard,Southeast,2163
C48979,Customer 48979,Basic,Southwest,6270
C48980,Customer 48980,Standard,West,2231
C48981,Customer 48981,Basic,Southwest,9231
C48982,Customer 48982,Basic,Southeast,2179
C48983,Customer 48983,Standard,Northeast,5164
C48984,Customer 48984,Standard,Northeast,6380
C48985,Customer 48985,Standard,Midwest,8196
C48986,Customer 48986,Premium,Midwest,6076
C48987,Customer 48987,Standard,Southeast,9054
C48988,Customer 48988,Premium,Southwest,7308
C48989,Customer 48989,Premium,Southwest,8783
C48990,Customer 48990,Standard,Northeast,666
C48991,Customer 48991,Premium,Southwest,3264
C48992,Customer 48992,Premium,Midwest,4086
C48993,Customer 48993,Basic,Southeast,9820
C48994,Customer 48994,Premium,Northeast,3269
C48995,Customer 48995,Basic,Southeast,4291
C48996,Customer 48996,Standard,Northeast,4749
C48997,Customer 48997,Premium,West,2902
C48998,Customer 48998,Standard,West,704
C48999,Customer 48999,Premium,Midwest,9566
C49000,Customer 49000,Basic,Southeast,7751
C49001,Customer 49001,Basic,West,6292
C49002,Customer 49002,Premium,Southeast,2349
C49003,Customer 49003,Basic,Southeast,1954
C49004,Customer 49004,Standard,Northeast,4226
C49005,Customer 49005,Standard,Southeast,5889
C49006,Customer 49006,Standard,Northeast,7796
C49007,Customer 49007,Basic,Southeast,4352
C49008,Customer 49008,Standard,Northeast,4178
C49009,Customer 49009,Standard,Southwest,7317
C49010,Customer 49010,Standard,Northeast,9618
C49011,Customer 49011,Basic,Southeast,3256
C49012,Customer 49012,Premium,Northeast,2584
C49013,Customer 49013,Standard,Southwest,8351
C49014,Customer 49014,Standard,Northeast,5790
C49015,Customer 49015,Standard,West,9496
C49016,Customer 49016,Basic,Northeast,7945
C49017,Customer 49017,Basic,Southeast,3290
C49018,Customer 49018,Premium,Northeast,4134
C49019,Customer 49019,Premium,Midwest,2551
C49020,Customer 49020,Premium,Midwest,2146
C49021,Customer 49021,Premium,Northeast,2781
C49022,Customer 49022,Basic,Southeast,733
C49023,Customer 49023,Premium,Northeast,1569
C49024,Customer 49024,Basic,Midwest,4224
C49025,Customer 49025,Standard,Southwest,1693
C49026,Customer 49026,Premium,West,6156
C49027,Customer 49027,Premium,Southeast,4158
C49028,Customer 49028,Basic,Northeast,4947
C49029,Customer 49029,Premium,West,2403
C49030,Customer 49030,Premium,Midwest,8938
C49031,Customer 49031,Premium,West,1714
C49032,Customer 49032,Standard,Northeast,9551
C49033,Customer 49033,Basic,Midwest,4049
C49034,Customer 49034,Standard,West,3763
C49035,Customer 49035,Premium,West,3406
C49036,Customer 49036,Basic,Southwest,7879
C49037,Customer 49037,Standard,Southeast,3783
C49038,Customer 49038,Premium,Northeast,2308
C49039,Customer 49039,Basic,Southeast,3977
C49040,Customer 49040,Premium,Southeast,4980
C49041,Customer 49041,Standard,Southeast,4664
C49042,Customer 49042,Basic,Midwest,9573
C49043,Customer 49043,Standard,Southwest,4261
C49044,Customer 49044,Basic,West,3014
C49045,Customer 49045,Standard,West,4086
C49046,Customer 49046,Premium,Southeast,2751
C49047,Customer 49047,Basic,Midwest,7559
C49048,Customer 49048,Basic,Southwest,5243
C49049,Customer 49049,Standard,Southwest,3929
C49050,Customer 49050,Premium,West,8388
C49051,Customer 49051,Basic,West,4882
C49052,Customer 49052,Premium,Northeast,6040
C49053,Customer 49053,Basic,Southwest,7145
C49054,Customer 49054,Premium,Southeast,3454
C49055,Customer 49055,Premium,Northeast,1836
